status_pedido;nota_fiscal;pedido_id;data_do_pedido;data_de_faturamento;canal_de_vendas;cod_representante;representante;cnpj_pdv;centro_distribuicao;uf_centro_distribuicao;ean;sku_produto;produto;quantidade_solicitada;quantidade_atendida;quantidade_faturada;quantidade_cancelada;preco_unitario_com_imposto;preco_unitario_sem_imposto;desconto_digitado;desconto_aplicado_em_nota;valor_total_solicitado_com_imposto;valor_total_solicitado_sem_imposto;total_atendido_sem_imposto;total_atendido_com_imposto;valor_faturado
Faturado parcial;589760-1W3WT;9601256;2026-04-24;2026-04-24;Bússola - Representante;3726;MAURICIO BARROS DE AGUIAR / MAURICIO BARROS DE AGUIAR;33659604000365;PANPHARMA;GO;7896004715292;10579;Acetilcisteína 20mg/ml Frasco 120 ml Xarope Pediátrico;1;1;1;0;32,72;10,77;0,00;69,08;32,72;10,77;10,77;32,72;10,12
Faturado parcial;589760-1W3WT;9601256;2026-04-24;2026-04-24;Bússola - Representante;3726;MAURICIO BARROS DE AGUIAR / MAURICIO BARROS DE AGUIAR;33659604000365;PANPHARMA;GO;7896004704364;10168;Cefalexina 250mg/5ml Frasco 100 ml Suspensão Oral + Copo;1;0;0;1;55,00;23,44;0,00;0,00;55,00;23,44;0,00;0,00;0,00
Faturado parcial;589760-1W3WT;9601256;2026-04-24;2026-04-24;Bússola - Representante;3726;MAURICIO BARROS DE AGUIAR / MAURICIO BARROS DE AGUIAR;33659604000365;PANPHARMA;GO;7896004703565;10160;Dexametasona 0.1 mg/ml Frasco 120 ml Elixir + Copo Dosador;3;3;3;0;15,95;5,56;0,00;67,16;47,85;16,67;16,67;47,85;15,71
Faturado parcial;589760-1W3WT;9601256;2026-04-24;2026-04-24;Bússola - Representante;3726;MAURICIO BARROS DE AGUIAR / MAURICIO BARROS DE AGUIAR;33659604000365;PANPHARMA;GO;7896004712147;10482;Dexametasona 4 mg Caixa 10 Comprimidos;2;2;2;0;12,98;4,89;0,00;64,35;25,96;9,77;9,77;25,96;9,25
Faturado parcial;589760-1W3WT;9601256;2026-04-24;2026-04-24;Bússola - Representante;3726;MAURICIO BARROS DE AGUIAR / MAURICIO BARROS DE AGUIAR;33659604000365;PANPHARMA;GO;7896004704623;10198;Dexclorfeniramina + Betametasona 0.4+0.05 mg/ml Frasco 120 ml Xarope;1;1;1;0;20,37;7,42;0,00;65,59;20,37;7,42;7,42;20,37;7,01
Faturado parcial;589760-1W3WT;9601256;2026-04-24;2026-04-24;Bússola - Representante;3726;MAURICIO BARROS DE AGUIAR / MAURICIO BARROS DE AGUIAR;33659604000365;PANPHARMA;GO;7896004715674;10583;Dipirona Monoidratada 50 mg/ml Frasco 100 ml Solução Oral;1;0;0;1;17,43;7,23;0,00;0,00;17,43;7,23;0,00;0,00;0,00
Faturado parcial;589760-1W3WT;9601256;2026-04-24;2026-04-24;Bússola - Representante;3726;MAURICIO BARROS DE AGUIAR / MAURICIO BARROS DE AGUIAR;33659604000365;PANPHARMA;GO;7896004742069;11187;Esomeprazol Magnésico 20 mg Caixa 28 Comprimidos Revestidos Lib. Retardada;1;1;1;0;71,18;27,50;0,00;63,37;71,18;27,50;27,50;71,18;26,07
Faturado parcial;589760-1W3WT;9601256;2026-04-24;2026-04-24;Bússola - Representante;3726;MAURICIO BARROS DE AGUIAR / MAURICIO BARROS DE AGUIAR;33659604000365;PANPHARMA;GO;7896004706795;10302;Losartana Potássica 50 mg Caixa 30 Comprimidos Revestidos;2;2;2;0;17,74;2,57;0,00;87,51;35,48;5,14;5,14;35,48;4,43
Faturado parcial;589760-1W3WT;9601256;2026-04-24;2026-04-24;Bússola - Representante;3726;MAURICIO BARROS DE AGUIAR / MAURICIO BARROS DE AGUIAR;33659604000365;PANPHARMA;GO;7896004711195;10433;Nistatina + Óxido De Zinco 100.000ui+200mg/g Bisnaga 60 g Pomada;1;1;1;0;29,57;11,77;0,00;62,19;29,57;11,77;11,77;29,57;11,18
Faturado;589490-6V4IJ;9601344;2026-04-24;2026-04-24;Bússola - Representante;3726;MAURICIO BARROS DE AGUIAR / MAURICIO BARROS DE AGUIAR;33659604000446;PANPHARMA;GO;7896004722122;10815;Aceclofenaco 100 mg Caixa 12 Comprimidos Revestidos;1;1;1;0;40,34;10,26;0,00;76,56;40,34;10,26;10,26;40,34;9,46
Faturado;589490-6V4IJ;9601344;2026-04-24;2026-04-24;Bússola - Representante;3726;MAURICIO BARROS DE AGUIAR / MAURICIO BARROS DE AGUIAR;33659604000446;PANPHARMA;GO;7896004711423;10448;Clotrimazol 10 mg/g Bisnaga 35 g Creme Vaginal + 6 Aplicadores;1;1;1;0;52,16;20,77;0,00;62,18;52,16;20,77;20,77;52,16;19,73
Faturado;589490-6V4IJ;9601344;2026-04-24;2026-04-24;Bússola - Representante;3726;MAURICIO BARROS DE AGUIAR / MAURICIO BARROS DE AGUIAR;33659604000446;PANPHARMA;GO;7896004712147;10482;Dexametasona 4 mg Caixa 10 Comprimidos;1;1;1;0;12,98;4,89;0,00;64,35;12,98;4,89;4,89;12,98;4,63
Faturado;589490-6V4IJ;9601344;2026-04-24;2026-04-24;Bússola - Representante;3726;MAURICIO BARROS DE AGUIAR / MAURICIO BARROS DE AGUIAR;33659604000446;PANPHARMA;GO;7896004704623;10198;Dexclorfeniramina + Betametasona 0.4+0.05 mg/ml Frasco 120 ml Xarope;1;1;1;0;20,37;7,42;0,00;65,59;20,37;7,42;7,42;20,37;7,01
Faturado;589490-6V4IJ;9601344;2026-04-24;2026-04-24;Bússola - Representante;3726;MAURICIO BARROS DE AGUIAR / MAURICIO BARROS DE AGUIAR;33659604000446;PANPHARMA;GO;7896004706665;10310;Diclofenaco Sódico 100 mg Caixa 10 Comprimidos Revestidos Lib. Lenta;1;1;1;0;27,78;5,73;0,00;81,36;27,78;5,73;5,73;27,78;5,18
Faturado;589490-6V4IJ;9601344;2026-04-24;2026-04-24;Bússola - Representante;3726;MAURICIO BARROS DE AGUIAR / MAURICIO BARROS DE AGUIAR;33659604000446;PANPHARMA;GO;7896004700540;11028;Enalapril 20 mg Caixa 30 Comprimidos;1;1;1;0;31,09;4,18;0,00;88,54;31,09;4,18;4,18;31,09;3,56
Faturado;589490-6V4IJ;9601344;2026-04-24;2026-04-24;Bússola - Representante;3726;MAURICIO BARROS DE AGUIAR / MAURICIO BARROS DE AGUIAR;33659604000446;PANPHARMA;GO;7896004703343;10142;Fluconazol 150 mg Caixa 2 Cápsulas;3;3;3;0;20,38;7,26;0,00;66,36;61,14;21,79;21,79;61,14;20,57
Faturado;49207020-MZBN4;9601345;2026-04-24;2026-04-24;Bússola - Representante;3726;MAURICIO BARROS DE AGUIAR / MAURICIO BARROS DE AGUIAR;33659604000446;PROFARMA;DF;7896004710402;10408;Desonida 0.5 mg/g Bisnaga 30 g Creme;3;3;3;0;34,84;12,86;0,00;63,10;104,52;38,57;38,57;104,52;38,57
Faturado;49207020-MZBN4;9601345;2026-04-24;2026-04-24;Bússola - Representante;3726;MAURICIO BARROS DE AGUIAR / MAURICIO BARROS DE AGUIAR;33659604000446;PROFARMA;DF;7896004715674;10583;Dipirona Monoidratada 50 mg/ml Frasco 100 ml Solução Oral;2;2;2;0;17,43;7,23;0,00;58,50;34,86;14,47;14,47;34,86;14,47
Faturado;49207020-MZBN4;9601345;2026-04-24;2026-04-24;Bússola - Representante;3726;MAURICIO BARROS DE AGUIAR / MAURICIO BARROS DE AGUIAR;33659604000446;PROFARMA;DF;7896004724102;10859;Isotretinoína 20 mg Caixa 30 Cápsulas Moles;2;2;2;0;178,15;40,26;0,00;77,40;356,30;80,52;80,52;356,30;80,52
Faturado;49207020-MZBN4;9601345;2026-04-24;2026-04-24;Bússola - Representante;3726;MAURICIO BARROS DE AGUIAR / MAURICIO BARROS DE AGUIAR;33659604000446;PROFARMA;DF;7896004715711;10552;Timolol 5 mg/ml Frasco 5 ml Solução Oftálmica;3;3;3;0;11,98;4,11;0,00;65,72;35,94;12,32;12,32;35,94;12,32
Faturado;364626-IB8G4;9601346;2026-04-24;2026-04-24;Bússola - Representante;3726;MAURICIO BARROS DE AGUIAR / MAURICIO BARROS DE AGUIAR;33659604000446;MEDCENTRO;TO;7896004703305;10136;Anlodipino 5 mg Caixa 30 Comprimidos;1;1;1;0;27,55;5,57;0,00;79,78;27,55;5,57;5,57;27,55;5,57
Faturado;364626-IB8G4;9601346;2026-04-24;2026-04-24;Bússola - Representante;3726;MAURICIO BARROS DE AGUIAR / MAURICIO BARROS DE AGUIAR;33659604000446;MEDCENTRO;TO;7896004742069;11187;Esomeprazol Magnésico 20 mg Caixa 28 Comprimidos Revestidos Lib. Retardada;1;1;1;0;71,18;25,41;0,00;64,30;71,18;25,41;25,41;71,18;25,41
Faturado;364626-IB8G4;9601346;2026-04-24;2026-04-24;Bússola - Representante;3726;MAURICIO BARROS DE AGUIAR / MAURICIO BARROS DE AGUIAR;33659604000446;MEDCENTRO;TO;7896004754154;11386;Metilfenidato 10 mg Caixa 30 Comprimidos;6;6;6;0;27,12;19,10;0,00;29,59;162,72;114,57;114,57;162,72;114,57
Faturado;364626-IB8G4;9601346;2026-04-24;2026-04-24;Bússola - Representante;3726;MAURICIO BARROS DE AGUIAR / MAURICIO BARROS DE AGUIAR;33659604000446;MEDCENTRO;TO;7896004754161;11387;Metilfenidato 10 mg Caixa 60 Comprimidos;1;1;1;0;52,96;38,04;0,00;28,18;52,96;38,04;38,04;52,96;38,04
Faturado;364626-IB8G4;9601346;2026-04-24;2026-04-24;Bússola - Representante;3726;MAURICIO BARROS DE AGUIAR / MAURICIO BARROS DE AGUIAR;33659604000446;MEDCENTRO;TO;7896004737225;11126;Orlistate 120 mg Caixa 84 Cápsulas;2;2;2;0;358,18;110,39;0,00;69,18;716,36;220,78;220,78;716,36;220,78
Faturado;498200-2YEVA;9601401;2026-04-24;2026-04-24;Bússola - Representante;3726;MAURICIO BARROS DE AGUIAR / MAURICIO BARROS DE AGUIAR;33659604000527;NAZARIA;MA;7896004702452;10085;Albendazol 40 mg/ml Frasco 10 ml Suspensão Oral;3;3;3;0;10,56;4,91;0,00;53,50;31,68;14,73;14,73;31,68;14,73
Faturado;498200-2YEVA;9601401;2026-04-24;2026-04-24;Bússola - Representante;3726;MAURICIO BARROS DE AGUIAR / MAURICIO BARROS DE AGUIAR;33659604000527;NAZARIA;MA;7896004718828;10646;Alprazolam 1 mg Caixa 30 Comprimidos;3;3;3;0;24,03;4,11;0,00;82,91;72,09;12,32;12,32;72,09;12,32
Faturado;498200-2YEVA;9601401;2026-04-24;2026-04-24;Bússola - Representante;3726;MAURICIO BARROS DE AGUIAR / MAURICIO BARROS DE AGUIAR;33659604000527;NAZARIA;MA;7896004719597;10690;Amoxicilina + Clavulanato 875+125 mg Caixa 14 Comprimidos Revestidos;1;1;1;0;158,14;38,30;0,00;75,78;158,14;38,30;38,30;158,14;38,30
Faturado;498200-2YEVA;9601401;2026-04-24;2026-04-24;Bússola - Representante;3726;MAURICIO BARROS DE AGUIAR / MAURICIO BARROS DE AGUIAR;33659604000527;NAZARIA;MA;7896004729435;10943;Atorvastatina Cálcica 20 mg Caixa 30 Comprimidos Revestidos;5;5;5;0;70,71;6,22;0,00;91,21;353,55;31,08;31,08;353,55;31,08
Faturado;498200-2YEVA;9601401;2026-04-24;2026-04-24;Bússola - Representante;3726;MAURICIO BARROS DE AGUIAR / MAURICIO BARROS DE AGUIAR;33659604000527;NAZARIA;MA;7896004711850;10470;Betametasona 0.5 mg/g Bisnaga 30 g Creme;1;1;1;0;28,89;19,15;0,00;33,73;28,89;19,15;19,15;28,89;19,15
Faturado;498200-2YEVA;9601401;2026-04-24;2026-04-24;Bússola - Representante;3726;MAURICIO BARROS DE AGUIAR / MAURICIO BARROS DE AGUIAR;33659604000527;NAZARIA;MA;7896004727882;10917;Bromoprida 10 mg Caixa 20 Cápsulas;1;1;1;0;26,54;9,20;0,00;65,35;26,54;9,20;9,20;26,54;9,20
Faturado;498200-2YEVA;9601401;2026-04-24;2026-04-24;Bússola - Representante;3726;MAURICIO BARROS DE AGUIAR / MAURICIO BARROS DE AGUIAR;33659604000527;NAZARIA;MA;7896004701233;10089;Bromoprida 4 mg/ml Frasco 20 ml Gotas;1;1;1;0;19,16;5,58;0,00;70,88;19,16;5,58;5,58;19,16;5,58
Faturado;498200-2YEVA;9601401;2026-04-24;2026-04-24;Bússola - Representante;3726;MAURICIO BARROS DE AGUIAR / MAURICIO BARROS DE AGUIAR;33659604000527;NAZARIA;MA;7896004727233;10904;Ciclopirox Olamina 10 mg/ml Frasco 15 ml Solução Tópica;1;1;1;0;28,55;8,53;0,00;70,14;28,55;8,53;8,53;28,55;8,53
Faturado;498200-2YEVA;9601401;2026-04-24;2026-04-24;Bússola - Representante;3726;MAURICIO BARROS DE AGUIAR / MAURICIO BARROS DE AGUIAR;33659604000527;NAZARIA;MA;7896004718453;10040;Clotrimazol 10 mg/g Bisnaga 20 g Creme;1;1;1;0;15,62;5,85;0,00;62,56;15,62;5,85;5,85;15,62;5,85
Faturado;498200-2YEVA;9601401;2026-04-24;2026-04-24;Bússola - Representante;3726;MAURICIO BARROS DE AGUIAR / MAURICIO BARROS DE AGUIAR;33659604000527;NAZARIA;MA;7896004721903;10806;Dexametasona 1 mg/g Bisnaga 10 g Creme Dermatológico;2;2;2;0;11,10;2,95;0,00;73,44;22,20;5,90;5,90;22,20;5,90
Faturado;498200-2YEVA;9601401;2026-04-24;2026-04-24;Bússola - Representante;3726;MAURICIO BARROS DE AGUIAR / MAURICIO BARROS DE AGUIAR;33659604000527;NAZARIA;MA;7896004712147;10482;Dexametasona 4 mg Caixa 10 Comprimidos;3;3;3;0;12,98;4,55;0,00;64,91;38,94;13,66;13,66;38,94;13,66
Faturado;498200-2YEVA;9601401;2026-04-24;2026-04-24;Bússola - Representante;3726;MAURICIO BARROS DE AGUIAR / MAURICIO BARROS DE AGUIAR;33659604000527;NAZARIA;MA;7896004723570;10848;Domperidona 10 mg Caixa 60 Comprimidos;1;1;1;0;36,83;7,43;0,00;79,83;36,83;7,43;7,43;36,83;7,43
Faturado;498200-2YEVA;9601401;2026-04-24;2026-04-24;Bússola - Representante;3726;MAURICIO BARROS DE AGUIAR / MAURICIO BARROS DE AGUIAR;33659604000527;NAZARIA;MA;7896004708942;10370;Espironolactona 25 mg Caixa 30 Comprimidos;1;1;1;0;22,71;7,01;0,00;69,12;22,71;7,01;7,01;22,71;7,01
Faturado;498200-2YEVA;9601401;2026-04-24;2026-04-24;Bússola - Representante;3726;MAURICIO BARROS DE AGUIAR / MAURICIO BARROS DE AGUIAR;33659604000527;NAZARIA;MA;7896004716176;10592;Hidroclorotiazida 25 mg Caixa 30 Comprimidos;3;3;3;0;7,83;1,84;0,00;76,52;23,49;5,52;5,52;23,49;5,52
Faturado;498200-2YEVA;9601401;2026-04-24;2026-04-24;Bússola - Representante;3726;MAURICIO BARROS DE AGUIAR / MAURICIO BARROS DE AGUIAR;33659604000527;NAZARIA;MA;7896004729688;10948;Hidroxizina 25 mg Caixa 30 Comprimidos;1;1;1;0;33,63;29,17;0,00;13,25;33,63;29,17;29,17;33,63;29,17
Faturado;498200-2YEVA;9601401;2026-04-24;2026-04-24;Bússola - Representante;3726;MAURICIO BARROS DE AGUIAR / MAURICIO BARROS DE AGUIAR;33659604000527;NAZARIA;MA;7896004704036;10177;Nimesulida 100 mg Caixa 12 Comprimidos;2;2;2;0;18,46;1,75;0,00;90,52;36,92;3,50;3,50;36,92;3,50
Faturado;498200-2YEVA;9601401;2026-04-24;2026-04-24;Bússola - Representante;3726;MAURICIO BARROS DE AGUIAR / MAURICIO BARROS DE AGUIAR;33659604000527;NAZARIA;MA;7896004706313;10271;Prednisona 20 mg Caixa 10 Comprimidos;1;1;1;0;22,50;4,50;0,00;80,02;22,50;4,50;4,50;22,50;4,50
Faturado;498200-2YEVA;9601401;2026-04-24;2026-04-24;Bússola - Representante;3726;MAURICIO BARROS DE AGUIAR / MAURICIO BARROS DE AGUIAR;33659604000527;NAZARIA;MA;7896004749648;11314;Tadalafila 20 mg Caixa 4 Comprimidos Revestidos;1;1;1;0;34,25;2,17;0,00;93,67;34,25;2,17;2,17;34,25;2,17
Faturado;498200-2YEVA;9601401;2026-04-24;2026-04-24;Bússola - Representante;3726;MAURICIO BARROS DE AGUIAR / MAURICIO BARROS DE AGUIAR;33659604000527;NAZARIA;MA;7896004749624;11312;Tadalafila 5 mg Caixa 30 Comprimidos Revestidos;3;3;3;0;96,45;5,62;0,00;94,17;289,35;16,87;16,87;289,35;16,87
Faturado;498200-2YEVA;9601401;2026-04-24;2026-04-24;Bússola - Representante;3726;MAURICIO BARROS DE AGUIAR / MAURICIO BARROS DE AGUIAR;33659604000527;NAZARIA;MA;7896004761817;11581;Tansulosina 0.4 mg Caixa 30 Comprimidos de Liberação Prolongada;1;1;1;0;93,51;33,34;0,00;64,35;93,51;33,34;33,34;93,51;33,34
Faturado parcial;49119010-E2FKF;9601402;2026-04-24;2026-04-24;Bússola - Representante;3726;MAURICIO BARROS DE AGUIAR / MAURICIO BARROS DE AGUIAR;33659604000527;PROFARMA;DF;7896004705088;10221;Piroxicam 20 mg Caixa 10 Cápsulas;1;1;1;0;18,79;5,10;0,00;72,87;18,79;5,10;5,10;18,79;5,10
Faturado parcial;49119010-E2FKF;9601402;2026-04-24;2026-04-24;Bússola - Representante;3726;MAURICIO BARROS DE AGUIAR / MAURICIO BARROS DE AGUIAR;33659604000527;PROFARMA;DF;7896004713014;10522;Topiramato 50 mg Caixa 60 Comprimidos Revestidos;1;0;0;1;160,44;26,50;0,00;0,00;160,44;26,50;0,00;0,00;0,00
Faturado;589640-CS0BK;9601403;2026-04-24;2026-04-24;Bússola - Representante;3726;MAURICIO BARROS DE AGUIAR / MAURICIO BARROS DE AGUIAR;33659604000527;PANPHARMA;GO;7896004703343;10142;Fluconazol 150 mg Caixa 2 Cápsulas;7;7;7;0;20,38;7,26;0,00;66,36;142,66;50,84;50,84;142,66;47,99
Faturado;589640-CS0BK;9601403;2026-04-24;2026-04-24;Bússola - Representante;3726;MAURICIO BARROS DE AGUIAR / MAURICIO BARROS DE AGUIAR;33659604000527;PANPHARMA;GO;7896004706306;10270;Prednisona 5 mg Caixa 20 Comprimidos;1;1;1;0;15,45;4,94;0,00;70,04;15,45;4,94;4,94;15,45;4,63
Cancelado;;9601404;2026-04-24;;Bússola - Representante;3726;MAURICIO BARROS DE AGUIAR / MAURICIO BARROS DE AGUIAR;33659604000527;MEDCENTRO;TO;7896004782546;11964;Dipirona Monoidratada 1 g Caixa 10 Comprimidos;2;0;0;2;19,69;7,59;0,00;0,00;39,38;15,18;0,00;0,00;0,00
Faturado;498155-1YZ2S;9601525;2026-04-24;2026-04-24;Bússola - Representante;3726;MAURICIO BARROS DE AGUIAR / MAURICIO BARROS DE AGUIAR;33659604000608;NAZARIA;MA;7896004710891;10425;Ácido Acetilsalicílico 100 mg Caixa 30 Comprimidos;1;1;1;0;11,16;8,43;0,00;24,43;11,16;8,43;8,43;11,16;8,43
Faturado;498155-1YZ2S;9601525;2026-04-24;2026-04-24;Bússola - Representante;3726;MAURICIO BARROS DE AGUIAR / MAURICIO BARROS DE AGUIAR;33659604000608;NAZARIA;MA;7896004703305;10136;Anlodipino 5 mg Caixa 30 Comprimidos;1;1;1;0;27,55;5,57;0,00;79,78;27,55;5,57;5,57;27,55;5,57
Faturado;498155-1YZ2S;9601525;2026-04-24;2026-04-24;Bússola - Representante;3726;MAURICIO BARROS DE AGUIAR / MAURICIO BARROS DE AGUIAR;33659604000608;NAZARIA;MA;7896004701233;10089;Bromoprida 4 mg/ml Frasco 20 ml Gotas;2;2;2;0;19,16;5,58;0,00;70,88;38,32;11,16;11,16;38,32;11,16
Faturado;498155-1YZ2S;9601525;2026-04-24;2026-04-24;Bússola - Representante;3726;MAURICIO BARROS DE AGUIAR / MAURICIO BARROS DE AGUIAR;33659604000608;NAZARIA;MA;7896004704692;10203;Cefalexina 500 mg Caixa 10 Comprimidos Revestidos;6;6;6;0;26,90;12,99;0,00;51,71;161,40;77,94;77,94;161,40;77,94
Faturado;498155-1YZ2S;9601525;2026-04-24;2026-04-24;Bússola - Representante;3726;MAURICIO BARROS DE AGUIAR / MAURICIO BARROS DE AGUIAR;33659604000608;NAZARIA;MA;7896004730981;10972;Citalopram 20 mg Caixa 30 Comprimidos Revestidos;1;1;1;0;52,15;8,92;0,00;82,89;52,15;8,92;8,92;52,15;8,92
Faturado;498155-1YZ2S;9601525;2026-04-24;2026-04-24;Bússola - Representante;3726;MAURICIO BARROS DE AGUIAR / MAURICIO BARROS DE AGUIAR;33659604000608;NAZARIA;MA;7896004718453;10040;Clotrimazol 10 mg/g Bisnaga 20 g Creme;1;1;1;0;15,62;5,85;0,00;62,56;15,62;5,85;5,85;15,62;5,85
Faturado;498155-1YZ2S;9601525;2026-04-24;2026-04-24;Bússola - Representante;3726;MAURICIO BARROS DE AGUIAR / MAURICIO BARROS DE AGUIAR;33659604000608;NAZARIA;MA;7896004721903;10806;Dexametasona 1 mg/g Bisnaga 10 g Creme Dermatológico;4;4;4;0;11,10;2,95;0,00;73,44;44,40;11,79;11,79;44,40;11,79
Faturado;498155-1YZ2S;9601525;2026-04-24;2026-04-24;Bússola - Representante;3726;MAURICIO BARROS DE AGUIAR / MAURICIO BARROS DE AGUIAR;33659604000608;NAZARIA;MA;7896004704623;10198;Dexclorfeniramina + Betametasona 0.4+0.05 mg/ml Frasco 120 ml Xarope;2;2;2;0;20,37;6,74;0,00;66,92;40,74;13,48;13,48;40,74;13,48
Faturado;498155-1YZ2S;9601525;2026-04-24;2026-04-24;Bússola - Representante;3726;MAURICIO BARROS DE AGUIAR / MAURICIO BARROS DE AGUIAR;33659604000608;NAZARIA;MA;7896004715841;10012;Dipirona Monoidratada 500 mg/ml Frasco 10 ml Gotas;1;1;1;0;7,49;2,26;0,00;69,83;7,49;2,26;2,26;7,49;2,26
Faturado;498155-1YZ2S;9601525;2026-04-24;2026-04-24;Bússola - Representante;3726;MAURICIO BARROS DE AGUIAR / MAURICIO BARROS DE AGUIAR;33659604000608;NAZARIA;MA;7896004715674;10583;Dipirona Monoidratada 50 mg/ml Frasco 100 ml Solução Oral;1;1;1;0;17,43;6,78;0,00;61,09;17,43;6,78;6,78;17,43;6,78
Faturado;498155-1YZ2S;9601525;2026-04-24;2026-04-24;Bússola - Representante;3726;MAURICIO BARROS DE AGUIAR / MAURICIO BARROS DE AGUIAR;33659604000608;NAZARIA;MA;7896004704036;10177;Nimesulida 100 mg Caixa 12 Comprimidos;2;2;2;0;18,46;1,75;0,00;90,52;36,92;3,50;3,50;36,92;3,50
Faturado;498155-1YZ2S;9601525;2026-04-24;2026-04-24;Bússola - Representante;3726;MAURICIO BARROS DE AGUIAR / MAURICIO BARROS DE AGUIAR;33659604000608;NAZARIA;MA;7896004749358;11308;Pantoprazol 40 mg Caixa 42 Comprimidos Revestidos Lib. Retardada;1;1;1;0;63,00;10,91;0,00;82,68;63,00;10,91;10,91;63,00;10,91
Faturado;498155-1YZ2S;9601525;2026-04-24;2026-04-24;Bússola - Representante;3726;MAURICIO BARROS DE AGUIAR / MAURICIO BARROS DE AGUIAR;33659604000608;NAZARIA;MA;7896004703596;10161;Paracetamol 750 mg Caixa 20 Comprimidos Revestidos;1;1;1;0;19,26;6,76;0,00;64,92;19,26;6,76;6,76;19,26;6,76
Faturado;498155-1YZ2S;9601525;2026-04-24;2026-04-24;Bússola - Representante;3726;MAURICIO BARROS DE AGUIAR / MAURICIO BARROS DE AGUIAR;33659604000608;NAZARIA;MA;7896004711188;10432;Sinvastatina 40 mg Caixa 30 Comprimidos Revestidos;1;1;1;0;51,13;6,15;0,00;87,98;51,13;6,15;6,15;51,13;6,15
Faturado;498155-1YZ2S;9601525;2026-04-24;2026-04-24;Bússola - Representante;3726;MAURICIO BARROS DE AGUIAR / MAURICIO BARROS DE AGUIAR;33659604000608;NAZARIA;MA;7896004752211;11357;Trazodona 50 mg Caixa 60 Comprimidos Revestidos;1;1;1;0;68,00;23,95;0,00;64,78;68,00;23,95;23,95;68,00;23,95
Faturado;589359-00UWU;9601526;2026-04-24;2026-04-24;Bússola - Representante;3726;MAURICIO BARROS DE AGUIAR / MAURICIO BARROS DE AGUIAR;33659604000608;PANPHARMA;GO;7896004718460;10037;Cetoconazol 20 mg/g Bisnaga 30 g Creme;1;1;1;0;26,88;7,66;0,00;73,52;26,88;7,66;7,66;26,88;7,12
Faturado;589359-00UWU;9601526;2026-04-24;2026-04-24;Bússola - Representante;3726;MAURICIO BARROS DE AGUIAR / MAURICIO BARROS DE AGUIAR;33659604000608;PANPHARMA;GO;7896004769684;11773;Desloratadina 0.5 mg/ml Frasco 100 ml Xarope;1;1;1;0;64,48;14,46;0,00;79,57;64,48;14,46;14,46;64,48;13,17
Faturado;589359-00UWU;9601526;2026-04-24;2026-04-24;Bússola - Representante;3726;MAURICIO BARROS DE AGUIAR / MAURICIO BARROS DE AGUIAR;33659604000608;PANPHARMA;GO;7896004769622;11772;Desloratadina 0.5 mg/ml Frasco 60 ml Xarope;2;2;2;0;39,06;11,93;0,00;71,45;78,12;23,87;23,87;78,12;22,30
Faturado;589359-00UWU;9601526;2026-04-24;2026-04-24;Bússola - Representante;3726;MAURICIO BARROS DE AGUIAR / MAURICIO BARROS DE AGUIAR;33659604000608;PANPHARMA;GO;7896004723365;10837;Fenofibrato 200 mg Caixa 30 Cápsulas;1;1;1;0;100,01;85,07;0,00;16,94;100,01;85,07;85,07;100,01;83,07
Faturado;589359-00UWU;9601526;2026-04-24;2026-04-24;Bússola - Representante;3726;MAURICIO BARROS DE AGUIAR / MAURICIO BARROS DE AGUIAR;33659604000608;PANPHARMA;GO;7896004703343;10142;Fluconazol 150 mg Caixa 2 Cápsulas;1;1;1;0;20,38;7,26;0,00;66,36;20,38;7,26;7,26;20,38;6,86
Faturado;589359-00UWU;9601526;2026-04-24;2026-04-24;Bússola - Representante;3726;MAURICIO BARROS DE AGUIAR / MAURICIO BARROS DE AGUIAR;33659604000608;PANPHARMA;GO;7896004792316;37360;Naratriptana 2.5 mg Caixa 10 Comprimidos;1;1;1;0;33,44;20,21;0,00;41,56;33,44;20,21;20,21;33,44;19,54
Cancelado;;9601527;2026-04-24;;Bússola - Representante;3726;MAURICIO BARROS DE AGUIAR / MAURICIO BARROS DE AGUIAR;33659604000608;MEDCENTRO;TO;7896004703473;10147;Metildopa 500 mg Caixa 30 Comprimidos Revestidos;1;0;0;1;45,06;38,32;0,00;0,00;45,06;38,32;0,00;0,00;0,00
Faturado;498335-4A638;9601600;2026-04-24;2026-04-24;Bússola - Representante;3726;MAURICIO BARROS DE AGUIAR / MAURICIO BARROS DE AGUIAR;33659604000870;NAZARIA;MA;7896004771199;11791;Aciclovir 50 mg/g Bisnaga 10 g Creme;1;1;1;0;26,55;6,24;0,00;76,48;26,55;6,24;6,24;26,55;6,24
Faturado;498335-4A638;9601600;2026-04-24;2026-04-24;Bússola - Representante;3726;MAURICIO BARROS DE AGUIAR / MAURICIO BARROS DE AGUIAR;33659604000870;NAZARIA;MA;7896004718828;10646;Alprazolam 1 mg Caixa 30 Comprimidos;1;1;1;0;24,03;4,11;0,00;82,91;24,03;4,11;4,11;24,03;4,11
Faturado;498335-4A638;9601600;2026-04-24;2026-04-24;Bússola - Representante;3726;MAURICIO BARROS DE AGUIAR / MAURICIO BARROS DE AGUIAR;33659604000870;NAZARIA;MA;7896004762227;11589;Azitromicina Di-hidratada 500 mg Caixa 5 Comprimidos Revestidos;1;1;1;0;49,41;6,40;0,00;87,04;49,41;6,40;6,40;49,41;6,40
