status_pedido,nota_fiscal,pedido_id,data_do_pedido,data_de_faturamento,canal_de_vendas,cod_representante,representante,cnpj_pdv,centro_distribuicao,uf_centro_distribuicao,ean,sku_produto,produto,quantidade_solicitada,quantidade_atendida,quantidade_faturada,quantidade_cancelada,preco_unitario_com_imposto,preco_unitario_sem_imposto,desconto_digitado,desconto_aplicado_em_nota,valor_total_solicitado_com_imposto,valor_total_solicitado_sem_imposto,total_atendido_sem_imposto,total_atendido_com_imposto,valor_faturado
Faturado parcial,42416010-C1IUA,8807121,2026-03-11,2026-03-11,Bússola - Representante,3726,MAURICIO BARROS DE AGUIAR / MAURICIO BARROS DE AGUIAR,40937200000190,PROFARMA,DF,7896004729435,10943,Atorvastatina Cálcica 20 mg Caixa 30 Comprimidos Revestidos,3,3,3,0,"65,30","8,84","0,00","86,46","195,90","26,52","26,52","195,90","26,52"
Faturado parcial,42416010-C1IUA,8807121,2026-03-11,2026-03-11,Bússola - Representante,3726,MAURICIO BARROS DE AGUIAR / MAURICIO BARROS DE AGUIAR,40937200000190,PROFARMA,DF,7896004729442,10944,Atorvastatina Cálcica 40 mg Caixa 30 Comprimidos Revestidos,3,0,0,3,"131,16","23,27","0,00","0,00","393,48","69,80","0,00","0,00","0,00"
Faturado parcial,42416010-C1IUA,8807121,2026-03-11,2026-03-11,Bússola - Representante,3726,MAURICIO BARROS DE AGUIAR / MAURICIO BARROS DE AGUIAR,40937200000190,PROFARMA,DF,7896004704326,11064,Captopril 25 mg Caixa 30 Comprimidos,24,24,24,0,"11,99","1,98","0,00","83,47","287,76","47,57","47,57","287,76","47,57"
Faturado parcial,42416010-C1IUA,8807121,2026-03-11,2026-03-11,Bússola - Representante,3726,MAURICIO BARROS DE AGUIAR / MAURICIO BARROS DE AGUIAR,40937200000190,PROFARMA,DF,7896004704364,10168,Cefalexina 250mg/5ml Frasco 100 ml Suspensão Oral + Copo,6,4,0,2,"53,05","22,60","0,00","0,00","318,30","135,63","90,42","212,20","0,00"
Faturado parcial,42416010-C1IUA,8807121,2026-03-11,2026-03-11,Bússola - Representante,3726,MAURICIO BARROS DE AGUIAR / MAURICIO BARROS DE AGUIAR,40937200000190,PROFARMA,DF,7896004718460,10037,Cetoconazol 20 mg/g Bisnaga 30 g Creme,12,12,12,0,"24,89","7,09","0,00","71,52","298,68","85,06","85,06","298,68","85,06"
Faturado parcial,42416010-C1IUA,8807121,2026-03-11,2026-03-11,Bússola - Representante,3726,MAURICIO BARROS DE AGUIAR / MAURICIO BARROS DE AGUIAR,40937200000190,PROFARMA,DF,7896004712932,10517,Clonazepam 2.5 mg/ml Frasco 20 ml Gotas,6,6,6,0,"14,28","5,10","0,00","64,26","85,68","30,62","30,62","85,68","30,62"
Faturado parcial,42416010-C1IUA,8807121,2026-03-11,2026-03-11,Bússola - Representante,3726,MAURICIO BARROS DE AGUIAR / MAURICIO BARROS DE AGUIAR,40937200000190,PROFARMA,DF,7896004772332,11118,Cloperastina 3.54 mg/ml Frasco 120 ml Xarope,12,12,12,0,"18,23","13,65","0,00","25,12","218,76","163,81","163,81","218,76","163,81"
Faturado parcial,42416010-C1IUA,8807121,2026-03-11,2026-03-11,Bússola - Representante,3726,MAURICIO BARROS DE AGUIAR / MAURICIO BARROS DE AGUIAR,40937200000190,PROFARMA,DF,7896004769684,11773,Desloratadina 0.5 mg/ml Frasco 100 ml Xarope,12,12,12,0,"60,69","13,61","0,00","77,57","728,28","163,35","163,35","728,28","163,35"
Faturado parcial,42416010-C1IUA,8807121,2026-03-11,2026-03-11,Bússola - Representante,3726,MAURICIO BARROS DE AGUIAR / MAURICIO BARROS DE AGUIAR,40937200000190,PROFARMA,DF,7896004789835,32579,Desloratadina 5 mg Caixa 30 Comprimidos Revestidos,12,12,12,0,"137,81","18,40","0,00","86,65","1653,72","220,77","220,77","1653,72","220,77"
Faturado parcial,42416010-C1IUA,8807121,2026-03-11,2026-03-11,Bússola - Representante,3726,MAURICIO BARROS DE AGUIAR / MAURICIO BARROS DE AGUIAR,40937200000190,PROFARMA,DF,7896004712499,10501,Doxazosina 2 mg Caixa 30 Comprimidos,3,3,3,0,"40,58","5,29","0,00","86,96","121,74","15,87","15,87","121,74","15,87"
Faturado parcial,42416010-C1IUA,8807121,2026-03-11,2026-03-11,Bússola - Representante,3726,MAURICIO BARROS DE AGUIAR / MAURICIO BARROS DE AGUIAR,40937200000190,PROFARMA,DF,7896004773117,11872,Drospirenona + Etinilestradiol 3+0.02 mg Caixa 28 Comprimidos (24+4),6,6,6,0,"56,29","8,78","0,00","84,40","337,74","52,69","52,69","337,74","52,69"
Faturado parcial,42416010-C1IUA,8807121,2026-03-11,2026-03-11,Bússola - Representante,3726,MAURICIO BARROS DE AGUIAR / MAURICIO BARROS DE AGUIAR,40937200000190,PROFARMA,DF,7896004700540,11028,Enalapril 20 mg Caixa 30 Comprimidos,6,6,6,0,"28,65","3,84","0,00","86,61","171,90","23,02","23,02","171,90","23,02"
Faturado parcial,42416010-C1IUA,8807121,2026-03-11,2026-03-11,Bússola - Representante,3726,MAURICIO BARROS DE AGUIAR / MAURICIO BARROS DE AGUIAR,40937200000190,PROFARMA,DF,7896004777535,11927,Fexofenadina 120 mg Caixa 10 Comprimidos Revestidos,6,6,6,0,"44,23","7,52","0,00","83,00","265,38","45,11","45,11","265,38","45,11"
Faturado parcial,42416010-C1IUA,8807121,2026-03-11,2026-03-11,Bússola - Representante,3726,MAURICIO BARROS DE AGUIAR / MAURICIO BARROS DE AGUIAR,40937200000190,PROFARMA,DF,7896004716176,10592,Hidroclorotiazida 25 mg Caixa 30 Comprimidos,60,60,60,0,"7,46","1,80","0,00","75,89","447,60","107,92","107,92","447,60","107,92"
Faturado parcial,42416010-C1IUA,8807121,2026-03-11,2026-03-11,Bússola - Representante,3726,MAURICIO BARROS DE AGUIAR / MAURICIO BARROS DE AGUIAR,40937200000190,PROFARMA,DF,7896004748214,11279,Quetiapina 25 mg Caixa 30 Comprimidos Revestidos,3,0,0,3,"46,30","7,46","0,00","0,00","138,90","22,38","0,00","0,00","0,00"
Faturado parcial,42416010-C1IUA,8807121,2026-03-11,2026-03-11,Bússola - Representante,3726,MAURICIO BARROS DE AGUIAR / MAURICIO BARROS DE AGUIAR,40937200000190,PROFARMA,DF,7896004728858,10939,Rosuvastatina Cálcica 20 mg Caixa 30 Comprimidos Revestidos,3,3,3,0,"158,01","11,57","0,00","92,68","474,03","34,70","34,70","474,03","34,70"
Faturado parcial,42416010-C1IUA,8807121,2026-03-11,2026-03-11,Bússola - Representante,3726,MAURICIO BARROS DE AGUIAR / MAURICIO BARROS DE AGUIAR,40937200000190,PROFARMA,DF,7896004777184,11922,Tramadol 100 mg Caixa 10 Comprimidos de Liberação Prolongada,12,12,12,0,"78,98","56,68","0,00","28,24","947,76","680,11","680,11","947,76","680,11"
Faturado parcial,42416010-C1IUA,8807121,2026-03-11,2026-03-11,Bússola - Representante,3726,MAURICIO BARROS DE AGUIAR / MAURICIO BARROS DE AGUIAR,40937200000190,PROFARMA,DF,7896004711744,10462,Tramadol 50 mg Caixa 10 Cápsulas,6,6,6,0,"26,53","6,29","0,00","76,31","159,18","37,71","37,71","159,18","37,71"
Faturado parcial,487618-O8O7X,8807526,2026-03-11,2026-03-11,Bússola - Representante,3726,MAURICIO BARROS DE AGUIAR / MAURICIO BARROS DE AGUIAR,11406771000108,NAZARIA,MA,7896004709130,10373,Atenolol + Clortalidona 50+12.5 mg Caixa 30 Comprimidos,2,0,0,2,"31,75","5,44","0,00","0,00","63,50","10,88","0,00","0,00","0,00"
Faturado parcial,487618-O8O7X,8807526,2026-03-11,2026-03-11,Bússola - Representante,3726,MAURICIO BARROS DE AGUIAR / MAURICIO BARROS DE AGUIAR,11406771000108,NAZARIA,MA,7896004758268,11485,Budesonida 32 mcg Frasco 120 Doses Suspensão Spray Nasal,24,24,24,0,"22,59","13,72","0,00","39,25","542,16","329,36","329,36","542,16","329,36"
Faturado parcial,487618-O8O7X,8807526,2026-03-11,2026-03-11,Bússola - Representante,3726,MAURICIO BARROS DE AGUIAR / MAURICIO BARROS DE AGUIAR,11406771000108,NAZARIA,MA,7896004794174,37498,Fexofenadina 6 mg/ml Frasco 60 ml,1,1,1,0,"31,79","14,70","0,00","53,77","31,79","14,70","14,70","31,79","14,70"
Faturado parcial,42309010-KJIY4,8807541,2026-03-11,2026-03-11,Bússola - Representante,3726,MAURICIO BARROS DE AGUIAR / MAURICIO BARROS DE AGUIAR,11406771000108,PROFARMA,DF,7896004705781,10248,Atenolol 25 mg Caixa 30 Comprimidos,24,24,24,0,"17,80","2,05","0,00","88,50","427,20","49,13","49,13","427,20","49,13"
Faturado parcial,42309010-KJIY4,8807541,2026-03-11,2026-03-11,Bússola - Representante,3726,MAURICIO BARROS DE AGUIAR / MAURICIO BARROS DE AGUIAR,11406771000108,PROFARMA,DF,7896004752525,11361,Cetoprofeno 150 mg Caixa 10 Comprimidos de Liberação Prolongada,12,12,12,0,"41,09","7,27","0,00","82,31","493,08","87,23","87,23","493,08","87,23"
Faturado parcial,42309010-KJIY4,8807541,2026-03-11,2026-03-11,Bússola - Representante,3726,MAURICIO BARROS DE AGUIAR / MAURICIO BARROS DE AGUIAR,11406771000108,PROFARMA,DF,7896004773117,11872,Drospirenona + Etinilestradiol 3+0.02 mg Caixa 28 Comprimidos (24+4),2,2,2,0,"56,29","8,78","0,00","84,40","112,58","17,56","17,56","112,58","17,56"
Faturado parcial,42309010-KJIY4,8807541,2026-03-11,2026-03-11,Bússola - Representante,3726,MAURICIO BARROS DE AGUIAR / MAURICIO BARROS DE AGUIAR,11406771000108,PROFARMA,DF,7896004728858,10939,Rosuvastatina Cálcica 20 mg Caixa 30 Comprimidos Revestidos,36,36,36,0,"158,01","11,57","0,00","92,68","5688,36","416,39","416,39","5688,36","416,39"
Faturado parcial,42309010-KJIY4,8807541,2026-03-11,2026-03-11,Bússola - Representante,3726,MAURICIO BARROS DE AGUIAR / MAURICIO BARROS DE AGUIAR,11406771000108,PROFARMA,DF,7896004752211,11357,Trazodona 50 mg Caixa 60 Comprimidos Revestidos,2,0,0,2,"64,74","24,69","0,00","0,00","129,48","49,37","0,00","0,00","0,00"
Cancelado,,8818705,2026-03-11,,Mercado Farma - Ponto de venda,,,31377852000207,MEDCENTRO,TO,7896004710471,10411,Acebrofilina 50mg/5ml Frasco 120 ml Xarope Adulto,1,0,0,1,"32,66","13,41","0,00","0,00","32,66","13,41","0,00","0,00","0,00"
Faturado parcial,42557010-SDKEV,8831942,2026-03-12,2026-03-12,Bússola - Representante,3726,MAURICIO BARROS DE AGUIAR / MAURICIO BARROS DE AGUIAR,28563090000148,PROFARMA,DF,7896004723020,10833,Ácido Tranexâmico 250 mg Caixa 12 Comprimidos,3,3,3,0,"42,93","42,07","0,00","2,00","128,79","126,21","126,21","128,79","126,21"
Faturado parcial,42557010-SDKEV,8831942,2026-03-12,2026-03-12,Bússola - Representante,3726,MAURICIO BARROS DE AGUIAR / MAURICIO BARROS DE AGUIAR,28563090000148,PROFARMA,DF,7896004715322,10581,Alendronato De Sódio 70 mg Caixa 4 Comprimidos,12,0,0,12,"75,43","2,41","0,00","0,00","905,16","28,97","0,00","0,00","0,00"
Faturado parcial,42557010-SDKEV,8831942,2026-03-12,2026-03-12,Bússola - Representante,3726,MAURICIO BARROS DE AGUIAR / MAURICIO BARROS DE AGUIAR,28563090000148,PROFARMA,DF,7896004705873,10244,Atenolol 50 mg Caixa 30 Comprimidos,6,6,6,0,"20,56","3,76","0,00","81,73","123,36","22,54","22,54","123,36","22,54"
Faturado parcial,42557010-SDKEV,8831942,2026-03-12,2026-03-12,Bússola - Representante,3726,MAURICIO BARROS DE AGUIAR / MAURICIO BARROS DE AGUIAR,28563090000148,PROFARMA,DF,7896004709130,10373,Atenolol + Clortalidona 50+12.5 mg Caixa 30 Comprimidos,3,3,3,0,"31,75","5,71","0,00","82,02","95,25","17,13","17,13","95,25","17,13"
Faturado parcial,42557010-SDKEV,8831942,2026-03-12,2026-03-12,Bússola - Representante,3726,MAURICIO BARROS DE AGUIAR / MAURICIO BARROS DE AGUIAR,28563090000148,PROFARMA,DF,7896004704326,11064,Captopril 25 mg Caixa 30 Comprimidos,6,6,6,0,"11,99","1,98","0,00","83,47","71,94","11,89","11,89","71,94","11,89"
Faturado parcial,42557010-SDKEV,8831942,2026-03-12,2026-03-12,Bússola - Representante,3726,MAURICIO BARROS DE AGUIAR / MAURICIO BARROS DE AGUIAR,28563090000148,PROFARMA,DF,7896004750347,11323,Olmesartana + Hidroclorotiazida 40+12.5 mg Caixa 30 Comprimidos Revestidos,6,6,6,0,"54,28","25,75","0,00","52,57","325,68","154,47","154,47","325,68","154,47"
Faturado parcial,42557010-SDKEV,8831942,2026-03-12,2026-03-12,Bússola - Representante,3726,MAURICIO BARROS DE AGUIAR / MAURICIO BARROS DE AGUIAR,28563090000148,PROFARMA,DF,7896004728858,10939,Rosuvastatina Cálcica 20 mg Caixa 30 Comprimidos Revestidos,20,20,20,0,"158,01","11,57","0,00","92,68","3160,20","231,33","231,33","3160,20","231,33"
Faturado,568113-0C66V,8831943,2026-03-12,2026-03-12,Bússola - Representante,3726,MAURICIO BARROS DE AGUIAR / MAURICIO BARROS DE AGUIAR,28563090000148,PANPHARMA,GO,7896004713366,10539,Acetilcisteína 40mg/ml Frasco 120 ml Xarope Adulto,4,4,4,0,"40,80","8,57","79,00","81,00","163,20","34,27","34,27","163,20","31,01"
Cancelado,,8836617,2026-03-12,,Mercado Farma - Ponto de venda,,,40937200000190,MEDCENTRO,TO,7896004711423,10448,Clotrimazol 10 mg/g Bisnaga 35 g Creme Vaginal + 6 Aplicadores,13,0,0,13,"49,34","18,15","0,00","0,00","641,42","235,98","0,00","0,00","0,00"
Faturado,570033-20XUN,8840408,2026-03-12,2026-03-17,Bússola - Representante,3726,MAURICIO BARROS DE AGUIAR / MAURICIO BARROS DE AGUIAR,23359127000105,PANPHARMA,GO,7896004712581,10504,Cefalexina 1 g Caixa 8 Comprimidos Revestidos,10,10,10,0,"77,73","55,72","0,00","30,32","777,30","557,17","557,17","777,30","541,62"
Faturado,570033-20XUN,8840408,2026-03-12,2026-03-17,Bússola - Representante,3726,MAURICIO BARROS DE AGUIAR / MAURICIO BARROS DE AGUIAR,23359127000105,PANPHARMA,GO,7896004754949,11394,Duloxetina 30 mg Caixa 30 Cápsulas de Liberação Retardada,15,15,15,0,"62,98","30,23","52,00","54,00","944,70","453,46","453,46","944,70","434,56"
Faturado,570033-20XUN,8840408,2026-03-12,2026-03-17,Bússola - Representante,3726,MAURICIO BARROS DE AGUIAR / MAURICIO BARROS DE AGUIAR,23359127000105,PANPHARMA,GO,7896004792286,37362,Lisdexanfetamina 30 mg Caixa 30 Cápsulas,2,2,2,0,"243,06","138,54","43,00","45,00","486,12","277,09","277,09","486,12","267,37"
Faturado,570033-20XUN,8840408,2026-03-12,2026-03-17,Bússola - Representante,3726,MAURICIO BARROS DE AGUIAR / MAURICIO BARROS DE AGUIAR,23359127000105,PANPHARMA,GO,7896004792309,37364,Lisdexanfetamina 70 mg Caixa 30 Cápsulas,2,2,2,0,"294,76","168,01","43,00","45,00","589,52","336,03","336,03","589,52","324,24"
Faturado,42953010-0Z2I2,8844872,2026-03-12,2026-03-13,Bússola - Representante,3726,MAURICIO BARROS DE AGUIAR / MAURICIO BARROS DE AGUIAR,21859264000175,PROFARMA,DF,7896004709130,10373,Atenolol + Clortalidona 50+12.5 mg Caixa 30 Comprimidos,12,12,12,0,"31,75","5,71","0,00","82,02","381,00","68,50","68,50","381,00","68,50"
Faturado,42953010-0Z2I2,8844872,2026-03-12,2026-03-13,Bússola - Representante,3726,MAURICIO BARROS DE AGUIAR / MAURICIO BARROS DE AGUIAR,21859264000175,PROFARMA,DF,7896004777184,11922,Tramadol 100 mg Caixa 10 Comprimidos de Liberação Prolongada,12,12,12,0,"78,98","56,68","0,00","28,24","947,76","680,11","680,11","947,76","680,11"
Recuperado,,8859518,2026-03-13,,Mercado Farma - Ponto de venda,,,29164930000162,DISTRIB SANTA CRUZ,GO,7896004782713,37065,Apixabana 2.5 mg Caixa 60 Comprimidos Revestidos,2,0,0,2,"195,26","53,77","0,00","0,00","390,52","107,55","0,00","0,00","0,00"
Faturado,42777010-WDSRT,8859965,2026-03-13,2026-03-13,Mercado Farma - Ponto de venda,,,29164930000162,PROFARMA,DF,7896004782713,37065,Apixabana 2.5 mg Caixa 60 Comprimidos Revestidos,2,2,2,0,"195,26","53,77","0,00","72,46","390,52","107,55","107,55","390,52","107,55"
Faturado,568939-3GJPG,8860549,2026-03-13,2026-03-13,Bússola - Representante,3726,MAURICIO BARROS DE AGUIAR / MAURICIO BARROS DE AGUIAR,35094964000120,PANPHARMA,GO,7896004722160,10817,Bisoprolol 1.25 mg Caixa 30 Comprimidos Revestidos,2,2,2,0,"64,59","22,91","0,00","66,53","129,18","45,82","45,82","129,18","43,24"
Faturado,568939-3GJPG,8860549,2026-03-13,2026-03-13,Bússola - Representante,3726,MAURICIO BARROS DE AGUIAR / MAURICIO BARROS DE AGUIAR,35094964000120,PANPHARMA,GO,7896004723563,10847,Domperidona 10 mg Caixa 30 Comprimidos,4,4,4,0,"18,70","4,28","0,00","79,12","74,80","17,11","17,11","74,80","15,62"
Faturado,568939-3GJPG,8860549,2026-03-13,2026-03-13,Bússola - Representante,3726,MAURICIO BARROS DE AGUIAR / MAURICIO BARROS DE AGUIAR,35094964000120,PANPHARMA,GO,7896004731568,10985,Escitalopram 10 mg Caixa 30 Comprimidos Revestidos,6,6,6,0,"62,29","5,29","91,50","93,50","373,74","31,77","31,77","373,74","24,29"
Faturado,568939-3GJPG,8860549,2026-03-13,2026-03-13,Bússola - Representante,3726,MAURICIO BARROS DE AGUIAR / MAURICIO BARROS DE AGUIAR,35094964000120,PANPHARMA,GO,7896004747057,11259,Ezetimiba + Sinvastatina 10+20 mg Caixa 30 Comprimidos,6,6,6,0,"85,08","23,82","72,00","74,00","510,48","142,93","142,93","510,48","132,72"
Faturado,568939-3GJPG,8860549,2026-03-13,2026-03-13,Bússola - Representante,3726,MAURICIO BARROS DE AGUIAR / MAURICIO BARROS DE AGUIAR,35094964000120,PANPHARMA,GO,7896004792286,37362,Lisdexanfetamina 30 mg Caixa 30 Cápsulas,2,2,2,0,"243,06","138,54","43,00","45,00","486,12","277,09","277,09","486,12","267,37"
Faturado,568939-3GJPG,8860549,2026-03-13,2026-03-13,Bússola - Representante,3726,MAURICIO BARROS DE AGUIAR / MAURICIO BARROS DE AGUIAR,35094964000120,PANPHARMA,GO,7896004792309,37364,Lisdexanfetamina 70 mg Caixa 30 Cápsulas,2,2,2,0,"294,76","168,01","43,00","45,00","589,52","336,03","336,03","589,52","324,24"
Faturado,568939-3GJPG,8860549,2026-03-13,2026-03-13,Bússola - Representante,3726,MAURICIO BARROS DE AGUIAR / MAURICIO BARROS DE AGUIAR,35094964000120,PANPHARMA,GO,7896004771373,11794,Nebivolol 5 mg Caixa 30 Comprimidos,4,4,4,0,"47,51","17,70","0,00","64,75","190,04","70,79","70,79","190,04","66,99"
Faturado,568939-3GJPG,8860549,2026-03-13,2026-03-13,Bússola - Representante,3726,MAURICIO BARROS DE AGUIAR / MAURICIO BARROS DE AGUIAR,35094964000120,PANPHARMA,GO,7896004704043,10178,Nimesulida 50 mg/ml Frasco 15 ml Gotas,4,4,4,0,"26,11","6,54","0,00","76,97","104,44","26,14","26,14","104,44","24,05"
Faturado,568939-3GJPG,8860549,2026-03-13,2026-03-13,Bússola - Representante,3726,MAURICIO BARROS DE AGUIAR / MAURICIO BARROS DE AGUIAR,35094964000120,PANPHARMA,GO,7896004773339,11879,Pregabalina 75 mg Caixa 30 Cápsulas,10,10,10,0,"82,61","8,01","90,30","92,30","826,10","80,13","80,13","826,10","63,61"
Faturado,568939-3GJPG,8860549,2026-03-13,2026-03-13,Bússola - Representante,3726,MAURICIO BARROS DE AGUIAR / MAURICIO BARROS DE AGUIAR,35094964000120,PANPHARMA,GO,7896004701035,10090,Terbinafina 10 mg/g Bisnaga 20 g Creme,3,3,3,0,"32,55","19,05","0,00","43,47","97,65","57,15","57,15","97,65","55,20"
Faturado,568939-3GJPG,8860549,2026-03-13,2026-03-13,Bússola - Representante,3726,MAURICIO BARROS DE AGUIAR / MAURICIO BARROS DE AGUIAR,35094964000120,PANPHARMA,GO,7896004777184,11922,Tramadol 100 mg Caixa 10 Comprimidos de Liberação Prolongada,3,3,3,0,"78,98","56,68","0,00","30,24","236,94","170,03","170,03","236,94","165,29"
Faturado,358887-9ZGUA,8860581,2026-03-13,2026-03-16,Bússola - Representante,3726,MAURICIO BARROS DE AGUIAR / MAURICIO BARROS DE AGUIAR,35094964000120,MEDCENTRO,TO,7896004715292,10579,Acetilcisteína 20mg/ml Frasco 120 ml Xarope Pediátrico,6,6,6,0,"30,60","8,90","0,00","70,92","183,60","53,39","53,39","183,60","53,39"
Faturado,358887-9ZGUA,8860581,2026-03-13,2026-03-16,Bússola - Representante,3726,MAURICIO BARROS DE AGUIAR / MAURICIO BARROS DE AGUIAR,35094964000120,MEDCENTRO,TO,7896004710891,10425,Ácido Acetilsalicílico 100 mg Caixa 30 Comprimidos,6,6,6,0,"10,61","8,02","0,00","24,43","63,66","48,11","48,11","63,66","48,11"
Faturado,358887-9ZGUA,8860581,2026-03-13,2026-03-16,Bússola - Representante,3726,MAURICIO BARROS DE AGUIAR / MAURICIO BARROS DE AGUIAR,35094964000120,MEDCENTRO,TO,7896004700458,11037,Amoxicilina 250mg/5ml Frasco 150 ml Pó Para Suspensão Oral + Copo,6,6,6,0,"25,69","9,76","0,00","62,01","154,14","58,56","58,56","154,14","58,56"
Faturado,358887-9ZGUA,8860581,2026-03-13,2026-03-16,Bússola - Representante,3726,MAURICIO BARROS DE AGUIAR / MAURICIO BARROS DE AGUIAR,35094964000120,MEDCENTRO,TO,7896004720746,10735,Amoxicilina + Clavulanato 400+57mg/5ml Frasco 70 ml Pó P/ Susp. Oral + Seringa + Copo,2,2,2,0,"76,58","17,38","0,00","77,30","153,16","34,77","34,77","153,16","34,77"
Faturado,358887-9ZGUA,8860581,2026-03-13,2026-03-16,Bússola - Representante,3726,MAURICIO BARROS DE AGUIAR / MAURICIO BARROS DE AGUIAR,35094964000120,MEDCENTRO,TO,7896004747620,11271,Aripiprazol 10 mg Caixa 30 Comprimidos,2,2,2,0,"222,66","79,29","0,00","64,39","445,32","158,58","158,58","445,32","158,58"
Faturado,358887-9ZGUA,8860581,2026-03-13,2026-03-16,Bússola - Representante,3726,MAURICIO BARROS DE AGUIAR / MAURICIO BARROS DE AGUIAR,35094964000120,MEDCENTRO,TO,7896004739595,11145,Bisoprolol 10 mg Caixa 30 Comprimidos Revestidos,4,4,4,0,"103,01","27,50","0,00","73,30","412,04","110,01","110,01","412,04","110,01"
Faturado,358887-9ZGUA,8860581,2026-03-13,2026-03-16,Bússola - Representante,3726,MAURICIO BARROS DE AGUIAR / MAURICIO BARROS DE AGUIAR,35094964000120,MEDCENTRO,TO,7896004739588,11144,Bisoprolol 5 mg Caixa 30 Comprimidos Revestidos,3,3,3,0,"47,29","23,29","0,00","50,75","141,87","69,87","69,87","141,87","69,87"
Faturado,358887-9ZGUA,8860581,2026-03-13,2026-03-16,Bússola - Representante,3726,MAURICIO BARROS DE AGUIAR / MAURICIO BARROS DE AGUIAR,35094964000120,MEDCENTRO,TO,7896004701233,10089,Bromoprida 4 mg/ml Frasco 20 ml Gotas,4,4,4,0,"17,66","5,16","0,00","70,78","70,64","20,64","20,64","70,64","20,64"
Faturado,358887-9ZGUA,8860581,2026-03-13,2026-03-16,Bússola - Representante,3726,MAURICIO BARROS DE AGUIAR / MAURICIO BARROS DE AGUIAR,35094964000120,MEDCENTRO,TO,7896004752525,11361,Cetoprofeno 150 mg Caixa 10 Comprimidos de Liberação Prolongada,10,10,10,0,"41,09","6,27","0,00","84,74","410,90","62,70","62,70","410,90","62,70"
Faturado,358887-9ZGUA,8860581,2026-03-13,2026-03-16,Bússola - Representante,3726,MAURICIO BARROS DE AGUIAR / MAURICIO BARROS DE AGUIAR,35094964000120,MEDCENTRO,TO,7896004712932,10517,Clonazepam 2.5 mg/ml Frasco 20 ml Gotas,6,6,6,0,"14,28","4,71","0,00","66,99","85,68","28,28","28,28","85,68","28,28"
Faturado,358887-9ZGUA,8860581,2026-03-13,2026-03-16,Bússola - Representante,3726,MAURICIO BARROS DE AGUIAR / MAURICIO BARROS DE AGUIAR,35094964000120,MEDCENTRO,TO,7896004718453,10040,Clotrimazol 10 mg/g Bisnaga 20 g Creme,4,4,4,0,"14,50","6,48","0,00","55,29","58,00","25,93","25,93","58,00","25,93"
Faturado,358887-9ZGUA,8860581,2026-03-13,2026-03-16,Bússola - Representante,3726,MAURICIO BARROS DE AGUIAR / MAURICIO BARROS DE AGUIAR,35094964000120,MEDCENTRO,TO,7896004711423,10448,Clotrimazol 10 mg/g Bisnaga 35 g Creme Vaginal + 6 Aplicadores,1,1,1,0,"49,34","18,15","0,00","63,21","49,34","18,15","18,15","49,34","18,15"
Faturado,358887-9ZGUA,8860581,2026-03-13,2026-03-16,Bússola - Representante,3726,MAURICIO BARROS DE AGUIAR / MAURICIO BARROS DE AGUIAR,35094964000120,MEDCENTRO,TO,7896004791418,37357,DAPAGLIFLOZINA 10MG X 30 COM REV - LG,4,4,4,0,"114,18","58,23","0,00","49,00","456,72","232,93","232,93","456,72","232,93"
Faturado,358887-9ZGUA,8860581,2026-03-13,2026-03-16,Bússola - Representante,3726,MAURICIO BARROS DE AGUIAR / MAURICIO BARROS DE AGUIAR,35094964000120,MEDCENTRO,TO,7896004703565,10160,Dexametasona 0.1 mg/ml Frasco 120 ml Elixir + Copo Dosador,4,4,4,0,"15,40","5,09","0,00","66,93","61,60","20,37","20,37","61,60","20,37"
Faturado,358887-9ZGUA,8860581,2026-03-13,2026-03-16,Bússola - Representante,3726,MAURICIO BARROS DE AGUIAR / MAURICIO BARROS DE AGUIAR,35094964000120,MEDCENTRO,TO,7896004726069,10887,Dorzolamida 20 mg/ml Frasco 5 ml Solução Oftálmica,2,2,2,0,"61,06","46,81","0,00","23,33","122,12","93,63","93,63","122,12","93,63"
Faturado,358887-9ZGUA,8860581,2026-03-13,2026-03-16,Bússola - Representante,3726,MAURICIO BARROS DE AGUIAR / MAURICIO BARROS DE AGUIAR,35094964000120,MEDCENTRO,TO,7896004725697,10881,Dorzolamida + Timolol 20+5 mg/ml Frasco 5 ml Gotas,2,2,2,0,"88,64","38,23","0,00","56,87","177,28","76,46","76,46","177,28","76,46"
Faturado,358887-9ZGUA,8860581,2026-03-13,2026-03-16,Bússola - Representante,3726,MAURICIO BARROS DE AGUIAR / MAURICIO BARROS DE AGUIAR,35094964000120,MEDCENTRO,TO,7896004700533,11026,Enalapril 10 mg Caixa 30 Comprimidos,4,4,4,0,"18,86","2,63","0,00","86,04","75,44","10,53","10,53","75,44","10,53"
Faturado,358887-9ZGUA,8860581,2026-03-13,2026-03-16,Bússola - Representante,3726,MAURICIO BARROS DE AGUIAR / MAURICIO BARROS DE AGUIAR,35094964000120,MEDCENTRO,TO,7896004703473,10147,Metildopa 500 mg Caixa 30 Comprimidos Revestidos,2,2,2,0,"44,04","37,46","0,00","14,95","88,08","74,91","74,91","88,08","74,91"
Faturado,358887-9ZGUA,8860581,2026-03-13,2026-03-16,Bússola - Representante,3726,MAURICIO BARROS DE AGUIAR / MAURICIO BARROS DE AGUIAR,35094964000120,MEDCENTRO,TO,7896004754154,11386,Metilfenidato 10 mg Caixa 30 Comprimidos,4,4,4,0,"26,83","18,89","0,00","29,59","107,32","75,56","75,56","107,32","75,56"
